epoch_ns	p99_us
1787125259839272291	65306623
1787125259912533000	79036415
1787125260017534760	86966271
1787125260104958271	65142783
1787125260207327736	80740351
1787125260310537189	87162879
1787125260415450939	80740351
1787125260539757445	70713343
1787125260644293698	96468991
1787125260727446648	96468991
1787125260828758727	86966271
1787125260913159696	96600063
1787125260994655281	70385663
1787125261077113394	96665599
1787125261182905425	87097343
1787125261266793239	96337919
1787125261329660176	70254591
1787125261435472197	81068031
1787125261542121032	87097343
1787125261609558715	63045631
1787125261714738542	96337919
1787125261821546671	107413503
1787125261913009941	87228415
1787125262015813948	107544575
1787125262118498563	87097343
1787125262219991943	107151359
1787125262304322732	96534527
1787125262385321155	80019455
1787125262469524020	87359487
1787125262572203660	96600063
1787125262674527914	87425023
1787125262756564250	96272383
1787125262881933882	96141311
1787125262984443023	96141311
1787125263086933606	87687167
1787125263171770770	87687167
1787125263275148836	87621631
1787125263378539600	87621631
1787125263459910550	70582271
1787125263564084520	96272383
1787125263668734483	70647807
1787125263771543839	96206847
1787125263873416043	106561535
1787125263978937605	96403455
1787125264081733647	87556095
1787125264185785573	105906175
1787125264266721449	87621631
1787125264368550373	105578495
1787125264450415740	105381887
1787125264555349891	105381887
1787125264658246034	96534527
1787125264760521419	88014847
1787125264861679283	70320127
1787125264944731705	96796671
1787125265046746932	80216063
1787125265147842937	88342527
1787125265271106835	88408063
1787125265352513780	70320127
1787125265454064297	88604671
1787125265555199111	88670207
1787125265636957095	96731135
1787125265720241534	88473599
1787125265821936849	96600063
1787125265924770752	80609279
1787125266007060829	88408063
1787125266110738879	96665599
1787125266213015040	87818239
1787125266314745424	96862207
1787125266396442960	80347135
1787125266477729063	62816255
1787125266578884292	80805887
1787125266680667075	97189887
1787125266763769190	55902207
1787125266865776402	88473599
1787125266948244975	88539135
1787125267031543274	97320959
1787125267112994674	80019455
1787125267220727643	96665599
1787125267313552933	96665599
1787125267417963160	80084991
1787125267502548207	70582271
1787125267585164813	80216063
1787125267692570652	96468991
1787125267779527218	88866815
1787125267842735494	88997887
1787125267942568055	70582271
1787125268049548353	106954751
1787125268134815885	88932351
1787125268243205381	96468991
1787125268351531502	80740351
1787125268437183663	96600063
1787125268541534358	89194495
1787125268626551959	96468991
1787125268708049311	80805887
1787125268818541567	96534527
1787125268904527276	81264639
1787125269005681156	96403455
1787125269111544713	96534527
1787125269217536748	88932351
1787125269300436772	95879167
1787125269403522717	89063423
1787125269487521381	81199103
1787125269569607748	89128959
1787125269652892651	69664767
1787125269758764769	107544575
1787125269843155644	81264639
1787125269924293361	89194495
1787125270027984985	96206847
1787125270111142679	55705599
1787125270219393756	81723391
1787125270321827079	95617023
1787125270426544289	81788927
1787125270510539705	95682559
1787125270592178108	81526783
1787125270715942526	89587711
1787125270799517969	95813631
1787125270901554837	89391103
1787125270983544759	95748095
1787125271085157603	89128959
1787125271167664516	80805887
1787125271270551780	95813631
1787125271352927236	80478207
1787125271436186845	95944703
1787125271518708298	89391103
1787125271620079189	95813631
1787125271701682027	80281599
1787125271803949559	95813631
1787125271885559948	95813631
1787125271987537194	88997887
1787125272091928533	95944703
1787125272194931075	88408063
1787125272277557435	96075775
1787125272380163346	96075775
1787125272462627635	96141311
1787125272546415827	108331007
1787125272628585475	96075775
1787125272752990391	96141311
1787125272833929063	96075775
1787125272914849964	87556095
1787125273016563134	95813631
1787125273118477860	80347135
1787125273223582500	87621631
1787125273307127670	80347135
1787125273408325267	87818239
1787125273490215828	66912255
1787125273574337603	80347135
1787125273675976323	96075775
1787125273779581438	95551487
1787125273862821743	82116607
1787125273984992745	88211455
1787125274088877922	80412671
1787125274169880192	88211455
1787125274274522151	79953919
1787125274355666101	88211455
1787125274459501458	82247679
1787125274541546289	95813631
1787125274622548288	108331007
1787125274726185225	95813631
1787125274809230673	82247679
1787125274914550208	95551487
1787125274998315782	95551487
1787125275099586273	95551487
1787125275182437415	82575359
1787125275305551271	95551487
1787125275393554241	82313215
1787125275500548917	95813631
1787125275584906662	88408063
1787125275671480244	88473599
1787125275779732858	95944703
1787125275862139211	82575359
1787125275926528009	95879167
1787125276051746104	82575359
1787125276136551493	96010239
1787125276217546100	79495167
1787125276300215728	96075775
1787125276410554342	95682559
1787125276517267065	95551487
1787125276600534148	95551487
1787125276691539456	88539135
1787125276795941796	88211455
1787125276884575517	95420415
1787125276992823754	83230719
1787125277077772914	95617023
1787125277159862476	95551487
1787125277261326838	88539135
1787125277342427581	108527615
1787125277445529170	79495167
1787125277549277151	83361791
1787125277634047378	95813631
1787125277736691111	88342527
1787125277858720122	88342527
1787125277961207614	95879167
1787125278049560428	88276991
1787125278132937029	95879167
1787125278254876282	88014847
1787125278335958801	83623935
1787125278416921024	88014847
1787125278497825432	88080383
1787125278602555115	88014847
1787125278683557712	83558399
1787125278765808767	83361791
1787125278869417862	87949311
1787125278950401492	88014847
1787125279031346195	95944703
1787125279112983127	95944703
1787125279194756254	88014847
1787125279299390735	95879167
1787125279422252669	95879167
1787125279503961537	95944703
1787125279607562158	87621631
1787125279711541062	87621631
1787125279795752678	87752703
1787125279896941662	63864831
1787125279978163507	83492863
1787125280081630822	95682559
1787125280162792903	88014847
1787125280264708269	108199935
1787125280368544275	83034111
1787125280450072978	95879167
1787125280532517239	88145919
1787125280633666537	80740351
1787125280714623320	95944703
1787125280795813421	88080383
1787125280879557021	95748095
1787125280982949726	83296255
1787125281085440269	88211455
1787125281166425552	95879167
1787125281267556658	108199935
1787125281350532788	108199935
1787125281452408238	88342527
1787125281535764124	95354879
1787125281640534500	83623935
1787125281742716734	83689471
1787125281844918851	83165183
1787125281926081783	95682559
1787125282007815865	95748095
1787125282090159030	95617023
1787125282191306627	82903039
1787125282272231061	81133567
1787125282373401417	83165183
1787125282454346591	81330175
1787125282555481202	83165183
1787125282659538314	88604671
1787125282760760129	88670207
1787125282843943857	61538303
1787125282965715335	88735743
1787125283069975888	88866815
1787125283150913978	88932351
1787125283259940265	95551487
1787125283366547897	95682559
1787125283472517866	88866815
1787125283555739660	83558399
1787125283663538252	88932351
1787125283767006352	89063423
1787125283868284924	61702143
1787125283976532153	88997887
1787125284080843738	88932351
1787125284187735384	96010239
1787125284271977884	96075775
1787125284375907610	89128959
1787125284481007394	95420415
1787125284583721622	95551487
1787125284687531379	94830591
1787125284775558969	89194495
1787125284858542666	94568447
1787125284963645697	88604671
1787125285047510860	81461247
1787125285152822804	88801279
1787125285238456585	88866815
1787125285343940121	61800447
1787125285428538139	94437375
1787125285531541126	94437375
1787125285628544338	81592319
1787125285711917275	94306303
1787125285794625212	88997887
1787125285895846374	88866815
1787125286001406183	88801279
1787125286063051024	84606975
1787125286165257900	88932351
1787125286269544864	93585407
1787125286352938163	88997887
1787125286457560903	93454335
1787125286539536039	88997887
1787125286642498759	93061119
1787125286726562193	109314047
1787125286809763048	109248511
1787125286912531874	93126655
1787125286995673374	108855295
1787125287076620570	93126655
1787125287158480881	93061119
1787125287259725834	89128959
1787125287361800569	93061119
1787125287485129005	93126655
1787125287548639734	93126655
1787125287650743615	93126655
1787125287733560054	108199935
1787125287836419028	92995583
1787125287918258304	92798975
1787125288000524988	88735743
1787125288123824035	108068863
1787125288204735756	92798975
1787125288309257402	108003327
1787125288395539564	88342527
1787125288497481895	88408063
1787125288602601477	84803583
1787125288711035799	88604671
1787125288835091701	84541439
1787125288918938771	92864511
1787125289022127381	88408063
1787125289125310506	84475903
1787125289209715202	88473599
1787125289311384172	88342527
1787125289395066810	84606975
1787125289482768769	92405759
1787125289590522925	88473599
1787125289676435162	82313215
1787125289761414645	91947007
1787125289844542427	60522495
1787125289927730732	88735743
1787125290032270873	91357183
1787125290114671062	88604671
1787125290216929336	91488255
1787125290300052097	91357183
1787125290406547860	91422719
1787125290511513436	60424191
1787125290638538863	91226111
1787125290720954476	60522495
1787125290805526071	60555263
1787125290907975345	85524479
1787125290989587370	91488255
1787125291072551791	85655551
1787125291178406653	88604671
1787125291261174455	91160575
1787125291344567014	50823167
1787125291451532454	88735743
1787125291538500690	91422719
1787125291643772977	91488255
1787125291729535044	88997887
1787125291855793087	85721087
1787125291919017096	89063423
1787125292029517644	85655551
1787125292115516478	91488255
1787125292220763861	91488255
1787125292302542303	91226111
1787125292385509365	109379583
1787125292481533612	109314047
1787125292579849961	59768831
1787125292685032050	90898431
1787125292792949867	88932351
1787125292899928144	108986367
1787125293002886029	90898431
1787125293107793356	91029503
1787125293170211112	85655551
1787125293276095999	91095039
1787125293360556025	91095039
1787125293444388770	88670207
1787125293550547379	91095039
1787125293662204637	91160575
1787125293787582569	88342527
1787125293872631384	91095039
1787125293959386989	88080383
1787125294065588695	91095039
1787125294170536982	90963967
1787125294271642246	90898431
1787125294353732973	90636287
1787125294481509998	83492863
1787125294567644185	90767359
1787125294673180626	87752703
1787125294738744710	83099647
1787125294847715880	87621631
1787125294950761565	86638591
1787125295031716999	90570751
1787125295133152303	86573055
1787125295235721603	58753023
1787125295336890081	90767359
1787125295439516941	87425023
1787125295501764593	58753023
1787125295604050488	90701823
1787125295686998791	51281919
1787125295809245351	86769663
1787125295911754121	87228415
1787125296035154497	86900735
1787125296138339861	87228415
1787125296241753521	87031807
1787125296322755549	87097343
1787125296424388806	91029503
1787125296525459268	83886079
1787125296627951071	87359487
1787125296711956118	86966271
1787125296795539921	91226111
1787125296896697256	87228415
1787125296997863746	91160575
1787125297078845576	86704127
1787125297182734149	86638591
1787125297269068665	86573055
1787125297374569776	86900735
1787125297459524785	86114303
1787125297546638293	86048767
1787125297655033093	86114303
1787125297738041020	86048767
1787125297821746690	87293951
1787125297922850481	87359487
1787125298024981562	87359487
1787125298147110004	87228415
1787125298230229814	56623103
1787125298320547495	90963967
1787125298426538690	86048767
1787125298509975578	84082687
1787125298595548221	87687167
1787125298698962837	86048767
1787125298781176005	58556415
1787125298884225236	86114303
1787125298967394024	86048767
1787125299071417590	90963967
1787125299160043153	86048767
1787125299243523469	51085311
1787125299347776002	91095039
1787125299430905832	84803583
1787125299513530076	91226111
1787125299616998282	111214591
1787125299740974693	111214591
1787125299824715900	91029503
1787125299937229805	88211455
1787125300018739870	111083519
1787125300119934141	90570751
1787125300204569809	84279295
1787125300312051499	111214591
1787125300396485760	90767359
1787125300519758383	88145919
1787125300669830814	90963967
1787125300775775374	57671679
1787125300880289350	88145919
1787125300984967871	85000191
1787125301089526623	86245375
1787125301196975021	86310911
1787125301303537378	85131263
1787125301388775630	50757631
1787125301483802894	111673343
1787125301564977267	86245375
1787125301670405122	86376447
1787125301757541631	91553791
1787125301838487367	91357183
1787125301965790734	88735743
1787125302051575045	111673343
1787125302169480751	111411199
1787125302257611883	54984703
1787125302320537745	91619327
1787125302403529738	88735743
1787125302486533818	110493695
1787125302610069542	109969407
1787125302718825398	88932351
1787125302811526907	91881471
1787125302922617542	86769663
1787125303026556992	91947007
1787125303132914938	86376447
1787125303235563111	92143615
1787125303337917373	85917695
1787125303440614841	89391103
1787125303542997750	92078079
1787125303645509375	89456639
1787125303748730097	89456639
1787125303830156123	57573375
1787125303915569647	92012543
1787125304018948357	87097343
1787125304121563799	89325567
1787125304206175075	91947007
1787125304287124915	86507519
1787125304392852218	110034943
1787125304496730779	109969407
1787125304618652548	91815935
1787125304702937592	91947007
1787125304785275207	57114623
1787125304893400110	86573055
1787125305005698617	92143615
1787125305086617840	92274687
1787125305188783355	89587711
1787125305293532763	55279615
1787125305384776574	89849855
1787125305470723984	54820863
1787125305555525139	86835199
1787125305657772023	89915391
1787125305743539492	53936127
1787125305846220075	92602367
1787125305929071009	87752703
1787125306034528035	89980927
1787125306117964415	87883775
1787125306204928209	89784319
1787125306312536575	53411839
1787125306416947441	89784319
1787125306520442724	87818239
1787125306603518149	89980927
1787125306708328912	57442303
1787125306791932561	93126655
1787125306875422503	93192191
1787125306944535281	88080383
1787125307068561751	93323263
1787125307173418533	93192191
1787125307279705664	86966271
1787125307373171662	88408063
1787125307477233821	93192191
1787125307566687676	88408063
1787125307670866854	90570751
1787125307774486472	88604671
1787125307878723705	88735743
1787125307981751335	93454335
1787125308073532983	90898431
1787125308182660643	88866815
1787125308269547759	93650943
1787125308354944151	88670207
1787125308458946286	91095039
1787125308562762173	91160575
1787125308647018501	93519871
1787125308751543763	91291647
1787125308857076602	88408063
1787125308978538961	93782015
1787125309063792004	93782015
1787125309167401264	44269567
1787125309273523496	110166015
1787125309375529800	110166015
1787125309479553403	91357183
1787125309568130275	94109695
1787125309671984454	93978623
1787125309757529732	90832895
1787125309840819494	94044159
1787125309955879746	87490559
1787125310041399808	109510655
1787125310153513183	90570751
1787125310255786231	90636287
1787125310339137956	90701823
1787125310446078275	87752703
1787125310540520129	90832895
1787125310648932990	87818239
1787125310735164367	94175231
1787125310857534654	87949311
1787125310918243540	94306303
1787125311041134018	58261503
1787125311123471019	91160575
1787125311228529789	87883775
1787125311332124067	91291647
1787125311436525347	94240767
1787125311539809024	91291647
1787125311623647923	91226111
1787125311730205123	94109695
1787125311815120398	91226111
1787125311918315798	87556095
1787125312021558566	94044159
1787125312102734462	54427647
1787125312185526891	87687167
1787125312288197362	93716479
1787125312348933885	93782015
1787125312473592588	87883775
1787125312575083211	86966271
1787125312656699397	58589183
1787125312738930520	93913087
1787125312841170209	88014847
1787125312943930490	91095039
1787125313025525749	58523647
1787125313106448205	90963967
1787125313209571173	87228415
1787125313313524295	94306303
1787125313416540045	87293951
1787125313499277320	91029503
1787125313600498320	94633983
1787125313703526712	87556095
1787125313806951256	87621631
1787125313910222572	87621631
1787125314013527202	94830591
1787125314074579185	91160575
1787125314197544349	94699519
1787125314278507796	91095039
1787125314382466554	87293951
1787125314486019384	94961663
1787125314588191730	87228415
1787125314690398679	112066559
1787125314792482144	91357183
1787125314895427112	90963967
1787125314998585044	90898431
1787125315120974818	95158271
1787125315202238631	54558719
1787125315284775392	90898431
1787125315367547288	57671679
1787125315448520490	90701823
1787125315552632190	88145919
1787125315676730720	90701823
1787125315759002875	95158271
1787125315861291983	58032127
1787125315984545947	90832895
1787125316065532087	95354879
1787125316167247792	90963967
1787125316270753973	90963967
1787125316357089501	90963967
1787125316441844368	90963967
1787125316549330165	94765055
1787125316631819935	94699519
1787125316738598713	91095039
1787125316843327750	94568447
1787125316950748420	87687167
1787125317035732285	90832895
1787125317158652059	87818239
1787125317242050872	90570751
1787125317347236849	90701823
1787125317454529319	88080383
1787125317543551643	88080383
1787125317627485193	95027199
1787125317729547446	88211455
1787125317794539408	95092735
1787125317921526022	88014847
1787125318008843943	90963967
1787125318116932746	87425023
1787125318213163220	95223807
1787125318316027471	91226111
1787125318399276977	87621631
1787125318507589018	90701823
1787125318616724433	88408063
1787125318720729529	43581439
1787125318824125396	95289343
1787125318908532811	95289343
1787125319037283736	113049599
1787125319121588537	95092735
1787125319246523458	57769983
1787125319329903676	89522175
1787125319436727064	53837823
1787125319538398360	89718783
1787125319640770590	89784319
1787125319723402398	112459775
1787125319827754729	94961663
1787125319909560839	94896127
1787125320010727089	89128959
1787125320093526661	95092735
1787125320194746657	95092735
1787125320278158066	95092735
1787125320399578916	88342527
1787125320481566091	112459775
1787125320582731407	95354879
1787125320707308770	95092735
1787125320791548511	95223807
1787125320892729680	95223807
1787125320996544554	95027199
1787125321077482137	88997887
1787125321163225883	95027199
1787125321264536064	88604671
1787125321346562056	95158271
1787125321449430968	48332799
1787125321553528158	88866815
1787125321636441616	88866815
1787125321737537508	88932351
1787125321840120005	95420415
1787125321924850384	52625407
1787125322009554416	95551487
1787125322092752323	89128959
1787125322174772684	56819711
1787125322276965933	95617023
1787125322378982572	52396031
1787125322462058966	95617023
1787125322565768215	89587711
1787125322649048515	89260031
1787125322752428583	89784319
1787125322875167047	95551487
1787125322956457196	89718783
1787125323058536767	89718783
1787125323161535470	95485951
1787125323262661554	95420415
1787125323364633318	56885247
1787125323467518755	89784319
1787125323568771397	89915391
1787125323673540462	89653247
1787125323776730411	89784319
1787125323879520691	89915391
1787125323980697205	89849855
1787125324083206171	90111999
1787125324165511807	57638911
1787125324289193786	89980927
1787125324371154319	96075775
1787125324474753277	90111999
1787125324577068788	90243071
1787125324663746916	57802751
1787125324770533224	57835519
1787125324875758646	96206847
1787125324998256861	90111999
1787125325101522269	90636287
1787125325186064013	95617023
1787125325291857820	95420415
1787125325376608383	90767359
1787125325477753688	95092735
1787125325560535569	89063423
1787125325644949557	57835519
1787125325749327408	91029503
1787125325832326946	57966591
1787125325953582250	114098175
1787125326017833057	114163711
1787125326122545579	90439679
1787125326206770151	91029503
1787125326292739500	90439679
1787125326402015539	57966591
1787125326485746732	95485951
1787125326578536026	90505215
1787125326666531083	42795007
1787125326751992486	95682559
1787125326840148399	90636287
1787125326926737458	95879167
1787125327032413081	53444607
1787125327118527559	95879167
1787125327200803991	89391103
1787125327303516463	96010239
1787125327384475577	91226111
1787125327490751297	53313535
1787125327571755899	95944703
1787125327673140213	58818559
1787125327775156768	89784319
1787125327877982779	95944703
1787125327961134681	95944703
1787125328063602012	96010239
1787125328147172531	96010239
1787125328229543468	53182463
1787125328313068452	90243071
1787125328396527279	90046463
1787125328499682874	90111999
1787125328584551610	89915391
1787125328669772735	52920319
1787125328771716259	114753535
1787125328853740787	114622463
1787125328957313445	96141311
1787125329061541754	91226111
1787125329165109508	96337919
1787125329247588631	91422719
1787125329351777120	96206847
1787125329454992479	90308607
1787125329558733077	96141311
1787125329661047924	95879167
1787125329763077695	90701823
1787125329845263918	95223807
1787125329951536207	90439679
1787125330056560338	95027199
1787125330161558357	90898431
1787125330244884501	95092735
1787125330326239917	114032639
1787125330430414076	90243071
1787125330533543977	95027199
1787125330615605146	90243071
1787125330701543150	95158271
1787125330785255160	91226111
1787125330869540978	114032639
1787125330952217314	89718783
1787125331035062776	91291647
1787125331139764841	95092735
1787125331221747124	45252607
1787125331304213447	91095039
1787125331386954574	94765055
1787125331469269911	90570751
1787125331550395038	94633983
1787125331652406804	90636287
1787125331735303085	114556927
1787125331840621853	89522175
1787125331922121225	94306303
1787125332003766354	90308607
1787125332085546758	93782015
1787125332189340969	93585407
1787125332271979085	93323263
1787125332354544101	93126655
1787125332456078533	57737215
1787125332560141271	113704959
1787125332667539344	93257727
1787125332773528582	93061119
1787125332881542001	91947007
1787125332967758296	91947007
1787125333051895699	93061119
1787125333134780833	92995583
1787125333238935602	91160575
1787125333343532942	113639423
1787125333427548977	92995583
1787125333535961795	89718783
1787125333620755658	92864511
1787125333725549893	89784319
1787125333812543725	92864511
1787125333914003996	92798975
1787125334018989916	92733439
1787125334125540627	91619327
1787125334207538320	92536831
1787125334315732164	89980927
1787125334418925619	91881471
1787125334500757016	92536831
1787125334612560357	91553791
1787125334718603309	91357183
1787125334803299334	92405759
1787125334908207096	92274687
1787125335035553027	91553791
1787125335118541632	92274687
1787125335222978563	91750399
1787125335347967743	113508351
1787125335455225069	88408063
1787125335539216651	91684863
1787125335650531157	91684863
1787125335737536549	91684863
1787125335818575712	92733439
1787125335923196336	58130431
1787125336027086325	91357183
1787125336129047816	91029503
1787125336209953767	88997887
1787125336290901898	113836031
1787125336393789513	90701823
1787125336475573459	113901567
1787125336578611545	91291647
1787125336662882301	113836031
1787125336764013824	89063423
1787125336865735722	93192191
1787125336948540199	93061119
1787125337051419847	58195967
1787125337134050885	113836031
1787125337216573135	113573887
1787125337318526964	113377279
1787125337400642072	93257727
1787125337482759486	52428799
1787125337583950564	93454335
1787125337687542374	90111999
1787125337789091643	91553791
1787125337870105372	93585407
1787125337951934118	93519871
1787125338056093200	93650943
1787125338138017600	93650943
1787125338241551931	91095039
1787125338323775730	93782015
1787125338405183832	89325567
1787125338510449536	93913087
1787125338613095779	58097663
1787125338696545715	94044159
1787125338801864001	89325567
1787125338885534713	91357183
1787125338990563650	91095039
1787125339093407319	94306303
1787125339175538000	57540607
1787125339259042595	89194495
1787125339339990250	94437375
1787125339441967156	94502911
1787125339543146670	94306303
1787125339626783590	91029503
1787125339709419282	91029503
1787125339810593661	94502911
1787125339891542907	113180671
1787125339996771557	88539135
1787125340098081025	88670207
1787125340201987225	94371839
1787125340303224521	94175231
1787125340406763801	91291647
1787125340512573324	91291647
1787125340593931570	89063423
1787125340676435982	91488255
1787125340779164001	94240767
1787125340862730754	88276991
1787125340988797116	91488255
1787125341072632499	91488255
1787125341181526113	94437375
1787125341270528539	89063423
1787125341352542813	89194495
1787125341458012914	94240767
1787125341588591329	89128959
1787125341671526256	93913087
1787125341773762694	91226111
1787125341858946379	91226111
1787125341940283403	94109695
1787125342025710343	50233343
1787125342129989749	90701823
1787125342196469384	90636287
1787125342299961822	89260031
1787125342381727639	94240767
1787125342468199047	94306303
1787125342554291798	89522175
1787125342683856669	94502911
1787125342764760603	88211455
1787125342868531405	90505215
1787125342976559295	90439679
1787125343086525196	113639423
1787125343174079085	94568447
1787125343249739226	88473599
1787125343335535369	94568447
1787125343439537786	89391103
1787125343526662887	113704959
1787125343630516577	94502911
1787125343755321695	89653247
1787125343840811251	87949311
1787125343929539974	87752703
1787125344033846510	94633983
1787125344116754615	90898431
1787125344219027328	94240767
1787125344321482760	90963967
1787125344403519728	94175231
1787125344508757970	89653247
1787125344590913039	113639423
1787125344693750537	113639423
1787125344775147670	57737215
1787125344858985409	90767359
1787125344960183432	94437375
1787125345062406943	94109695
1787125345143383034	90046463
1787125345244645946	113508351
1787125345347134223	90832895
1787125345432184277	93847551
1787125345533285082	89260031
1787125345634568463	93519871
1787125345736150396	57671679
1787125345817115283	93323263
1787125345919547478	90701823
1787125346000478054	93454335
1787125346102682302	93388799
1787125346204830722	112656383
1787125346285778585	90177535
1787125346390539295	90243071
1787125346471475646	90243071
1787125346594768544	89194495
1787125346676513903	93126655
1787125346758894149	90374143
1787125346860033700	89391103
1787125346966561087	93257727
1787125347047503501	89325567
1787125347151538579	90570751
1787125347252749221	87097343
1787125347354503513	90636287
1787125347435944206	92798975
1787125347540981734	89980927
1787125347643298415	92864511
1787125347746742838	92995583
1787125347829124122	92995583
1787125347931168450	93061119
1787125348033225657	92995583
1787125348117657483	89391103
1787125348219532743	88735743
1787125348300522969	88735743
1787125348381656092	86704127
1787125348486542495	93061119
1787125348567539882	114032639
1787125348668897401	88997887
1787125348752527714	86769663
1787125348833454378	89063423
1787125348937075392	56786943
1787125349020555905	113836031
1787125349103588990	88997887
1787125349191254486	113836031
1787125349294980720	93257727
1787125349376527071	89063423
1787125349479745876	89063423
1787125349541943667	93257727
1787125349645645546	87949311
1787125349750549918	87883775
1787125349836763391	93519871
1787125349919529185	89063423
1787125350024772519	113901567
1787125350113551395	89128959
1787125350219661528	93323263
1787125350305839741	89194495
1787125350411194053	93519871
1787125350495544126	87359487
1787125350579149608	93650943
1787125350687537666	89522175
1787125350771482488	89391103
1787125350896533610	93519871
1787125350980744383	87752703
1787125351089109828	113967103
1787125351173613284	87752703
1787125351277979079	93847551
1787125351381396933	87752703
1787125351465739617	93913087
1787125351573000732	93650943
1787125351655800073	56557567
1787125351761524153	93782015
1787125351868538522	90111999
1787125351975551119	93454335
1787125352064218007	90243071
1787125352168742751	87687167
1787125352271535486	93519871
1787125352373755130	87883775
1787125352455761403	93519871
1787125352560186211	56360959
1787125352661944536	56033279
1787125352744237182	93716479
1787125352845447336	55705599
1787125352927629766	114491391
1787125353029999483	46858239
1787125353111943724	114556927
1787125353215746638	114622463
1787125353297541853	93454335
1787125353378705980	47054847
1787125353459776140	93519871
1787125353542171825	88539135
1787125353643328699	93650943
1787125353746725384	93782015
1787125353847941136	90963967
1787125353930978023	93847551
1787125354033136121	93716479
1787125354134618946	113704959
1787125354217536384	113508351
1787125354298515611	91226111
1787125354382734432	93913087
1787125354483971457	87687167
1787125354586780370	88604671
1787125354667763789	93716479
1787125354751205716	91422719
1787125354854298811	113180671
1787125354935272486	113246207
1787125355037762563	93978623
1787125355161813598	93913087
1787125355263483980	93978623
1787125355366539517	87949311
1787125355448779893	93978623
1787125355571739953	93978623
1787125355674534657	93978623
1787125355775752415	91815935
1787125355878753845	56066047
1787125355981547238	94175231
1787125356103534779	87818239
1787125356184528430	87818239
1787125356245226101	92078079
1787125356366859090	92143615
1787125356448935169	94306303
1787125356552430010	92012543
1787125356635745848	91815935
1787125356716691430	91815935
1787125356798141619	91619327
1787125356879093875	91619327
1787125356982007309	91422719
1787125357064759779	91291647
1787125357171539599	87949311
1787125357255479656	91291647
1787125357341210611	94502911
1787125357443958484	91422719
1787125357545841337	114032639
1787125357629546124	94568447
1787125357734539865	55083007
1787125357817961747	94633983
1787125357902559450	55148543
1787125357983591055	94437375
1787125358086952111	94437375
1787125358170644122	94371839
1787125358276211428	113508351
1787125358402457251	91750399
1787125358488528070	93782015
1787125358572447874	88080383
1787125358677042687	87752703
1787125358740074383	92012543
1787125358828528222	87949311
1787125358914532511	92143615
1787125359019707390	94175231
1787125359124737580	91750399
1787125359208929037	94240767
1787125359290730245	88145919
1787125359375720741	94240767
1787125359460533409	94175231
1787125359543531161	87621631
1787125359648548966	94240767
1787125359752857795	93847551
1787125359856559547	93913087
1787125359964543828	113967103
1787125360048763100	90439679
1787125360151469580	90177535
1787125360235676207	94240767
1787125360340541065	87752703
1787125360425763919	94306303
1787125360529871810	54001663
1787125360611749211	94437375
1787125360712961158	94240767
1787125360797544678	113967103
1787125360901411851	113901567
1787125360984530242	94240767
1787125361088042954	113836031
1787125361172545673	113836031
1787125361275758621	90701823
1787125361358525255	94306303
1787125361442761883	90832895
1787125361547000574	90832895
1787125361648159664	93716479
1787125361774149165	90701823
1787125361876724789	93454335
1787125361979966730	90505215
1787125362062541250	44171263
1787125362144583347	88801279
1787125362225565089	37715967
1787125362327752442	88604671
1787125362430760593	54296575
1787125362532932112	88866815
1787125362616538061	54394879
1787125362718547948	94044159
1787125362820787834	88670207
1787125362923203529	94109695
1787125363027946204	114819071
1787125363132550039	114819071
1787125363234954265	94240767
1787125363336184686	88145919
1787125363419218136	94371839
1787125363522188605	53444607
1787125363623539962	88276991
1787125363724661727	91357183
1787125363826662811	89391103
1787125363927830087	37552127
1787125364029721250	89587711
1787125364131803981	91619327
1787125364212787216	89718783
1787125364314565325	94502911
1787125364395524541	94437375
1787125364476637374	114687999
1787125364580750708	94240767
1787125364663090097	87293951
1787125364746765155	94109695
1787125364850533818	94044159
1787125364952770555	91815935
1787125365058395750	44105727
1787125365165747469	89915391
1787125365247765406	89718783
1787125365334508869	91947007
1787125365417568120	94371839
1787125365502181246	89653247
1787125365588532374	92143615
1787125365696508442	94568447
1787125365798973252	86769663
1787125365905527295	89980927
1787125365989543258	94568447
1787125366094210024	89849855
1787125366178025088	94699519
1787125366282539482	52264959
1787125366369588747	92143615
1787125366450836918	94830591
1787125366557526144	89587711
1787125366643551437	89391103
1787125366726231879	94961663
1787125366829528831	89522175
1787125366930950023	89587711
1787125367020524152	94765055
1787125367126678059	92471295
1787125367233577829	86835199
1787125367319209750	95027199
1787125367402755726	86704127
1787125367507521751	94961663
1787125367592557363	115671039
1787125367674561477	95027199
1787125367779924852	95027199
1787125367865565297	51412991
1787125367950546183	86638591
1787125368054543646	95092735
1787125368160561727	115605503
1787125368246548632	93126655
1787125368330561030	95289343
1787125368436990224	95420415
1787125368519168644	95354879
1787125368622746853	86310911
1787125368727350468	93323263
1787125368829751957	89718783
1787125368911552811	93454335
1787125369035997490	95551487
1787125369116920455	93519871
1787125369218890980	95551487
1787125369300490443	93650943
1787125369403733065	95485951
1787125369505105494	50495487
1787125369589794597	50561023
1787125369691721691	95748095
1787125369793754378	89522175
1787125369898301154	115277823
1787125370002015015	94044159
1787125370084738929	95551487
1787125370166975210	93913087
1787125370248502755	95551487
1787125370331153494	95354879
1787125370415388274	89849855
1787125370498342586	94896127
1787125370602636578	89849855
1787125370684558860	93126655
1787125370786394592	94502911
1787125370867716117	114032639
